"Country Name","Country Code","Year","average_value_Agricultural raw materials exports (% of merchandise exports)","average_value_Commercial service exports (current US$)","average_value_Commercial service imports (current US$)","average_value_Computer, communications and other services (% of commercial service exports)","average_value_Computer, communications and other services (% of commercial service imports)","average_value_Export unit value index (2000 = 100)","average_value_Export value index (2000 = 100)","average_value_Export volume index (2000 = 100)","average_value_Food exports (% of merchandise exports)","average_value_Fuel exports (% of merchandise exports)","average_value_High-technology exports (% of manufactured exports)","average_value_High-technology exports (current US$)","average_value_ICT goods exports (% of total goods exports)","average_value_ICT goods imports (% total goods imports)","average_value_Import value index (2000 = 100)","average_value_Insurance and financial services (% of commercial service exports)","average_value_Insurance and financial services (% of commercial service imports)","average_value_Manufactures exports (% of merchandise exports)","average_value_Manufactures imports (% of merchandise imports)","average_value_Merchandise exports (current US$)","average_value_Merchandise exports by the reporting economy (current US$)","average_value_Merchandise exports by the reporting economy, residual (% of total merchandise exports)","average_value_Merchandise exports to economies in the Arab World (% of total merchandise exports)","average_value_Merchandise exports to high-income economies (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","average_value_Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)","average_value_Merchandise imports (current US$)","average_value_Merchandise imports by the reporting economy (current US$)","average_value_Merchandise imports by the reporting economy, residual (% of total merchandise imports)","average_value_Merchandise imports from economies in the Arab World (% of total merchandise imports)","average_value_Merchandise imports from high-income economies (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports)","average_value_Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports)","average_value_Net barter terms of trade index (2000 = 100)","average_value_Ores and metals exports (% of merchandise exports)","average_value_Ores and metals imports (% of merchandise imports)","average_value_Transport services (% of commercial service exports)","average_value_Transport services (% of commercial service imports)","average_value_Travel services (% of commercial service exports)","average_value_Travel services (% of commercial service imports)"
"Rwanda","RWA","2001","3.19706024947456","","","","","87.68478225","162.260171","185.0494086","56.6553758207771","0.0071131401147982","","","0.0350485807","9.1279156648","131.7967984","","","2.68346333759812","60.1862893609602","86000000","67654795","9.270393916647","0.13055246121136","23.3442965868125","0.358849657293323","2.14255323661834","0.591851619681946","0.0083896492480688","0.423825096210845","63.859840237488","3.52546925905252","281000000","278753219","0.275921477340859","18.5411627479717","67.2827469662332","6.83926093065135","0.81793243793895","1.20107312554479","0.512880175923637","3.33313245075028","19.7370524356169","12.704279120809","90.31101266","37.4569874520354","1.89827099834757","","","",""
"Saudi Arabia","SAU","1992","0.0791663070221813","3461866666.66667","15157066666.6667","100","80.0700223438133","66","64.90236316","98.33691388","1.13074353227362","88.0815540285819","","","","","110.1864424","0","1.99299776561867","10.1560003501428","81.489235354408","50280000000","50287468091","0.218560239701296","7.91401614671223","82.6634758191853","3.72415112452554","2.88212707264813","2.85875702849571","2.24202407825098","4.06897023735663","1.34193439983644","17.1179639411134","33698000000","33272655274","2.49494218204034","4.18404897592875","84.9277853135257","5.02405604646785","1.3031690088417","1.46701813781098","2.14142335596483","1.87416114640926","0.767444808939357","12.577272504434","","0.549276799092951","2.12299249734834","","17.9369798905681","",""
"Sudan","SDN","1978","60.8726012102774","129521978.428091","197092369.564682","75.8912269207853","40.665249434596","","","","37.44007227434","1.30718939583672","","","","","","0.220108812124875","3.63939120118869","0.11826824256718","75.0346948514155","518000000","485176000","17.7444885979521","16.4936023216317","60.6101703299421","8.24401866539153","0.319883918413112","","8.95654360479496","4.11953600342968","0.0053588800765083","21.6399821920293","1194000000","875472000","17.8127912714513","3.76848145914432","65.7141519089131","5.85843979019318","0.345642122192372","1.61113090995486","2.15986347935742","6.48016155856498","0.0178189593727726","16.4552378602628","","0.260395307386575","0.816577038841523","11.6556056398549","34.3543328224079","12.2330586272349","21.3410265418074"
"Sub-Saharan Africa (excluding high income)","SSA","1974","9.47819782863442","","","","","","","","24.6222377226146","37.7150023607643","","","","","","","","12.0602761546917","76.8374781828465","32739032094.2742","26857108182","10.284029767699","1.21351858804528","80.2777977952593","0.678144492570745","0.0260117357113009","0.552803373296551","0.917529908023215","0.473591568898868","6.79009135854104","2.70569338692624","23807369110.4555","14456703272.7","8.61767579131241","4.25401337574066","72.4605086628487","3.5707952427842","0.0943513237547658","1.09477430463871","4.60399823583761","1.26754536819359","8.29035107063003","10.8700804262269","","10.5947297119909","2.25842676875235","","","",""
"Small states","SST","1969","","","","","","","","","","","","","","","","","","","","2641614484.26736","1714170000","10.7811943972885","0.761768086012472","78.5981553754878","5.37542950815847","0.0502283904163531","3.22546771907104","0.708681169312262","0.0063587625498054","1.25448467771575","8.69913719176044","3409616805.36667","2385656000","5.87159255148269","1.61330887604919","79.2836435764419","1.40862722873709","0.12030234032065","10.5625873973448","0.910860576713491","0.685178416334962","1.15720791262445","12.7490300361829","","","","","","",""
"Sao Tome and Principe","STP","1999","","11951327.5","8430280.00000002","16.0635293443343","15.0503897853929","116","73.16093333","68.9027057","98.5992524243358","","","","","","127.6829889","4.82837575993127","9.69125580645006","1.40074757566424","73.2148551381244","2000000","12429480.87","8.67856483380717e-9","0.0731398936615444","94.3620670348463","1.49906496352329","1.99942527285936","1.90026494115438","0.0731398936615444","","0.166037885276539","5.47189507119858","38000000","53175259.6","4.90264112248475e-9","","90.5870976830172","0.617470564957994","3.84102816867113","0.532327067379282","","0.0517157794938156","4.37036073157789","5.04254158050222","113.7254902","","0.614033592202807","2.12919861831248","68.8921364414941","76.9788962774219","6.36621796666301"
"Seychelles","SYC","1981","1.95853605771405","80655017.2886132","35895862.7920373","18.1984071006107","28.5390869498545","","8.833630376","","86.6311700459409","","","","","","27.31530715","0.0157162757122359","3.9022102822062","9.11857993730626","52.846759225701","17000000","16800000","76.1904761904762","","6.54761904761905","","","0.595238095238095","","16.0714285714286","0.595238095238095","17.2619047619048","93000000","93100000","3.7593984962406","20.1933404940924","70.8915145005371","4.51127819548872","","0.75187969924812","","3.97422126745435","16.1117078410312","25.3490870032223","","2.15078172407101","1.0259255346512","25.9291915878446","46.0570241820988","55.8566850358325","21.5016785858405"
"Europe & Central Asia (IDA & IBRD countries)","TEC","1997","3.25454551202146","59684611878.0382","47029116851.9395","28.5033170874003","39.3138875765633","","","","8.2006427661182","27.0436768748374","","","","","","2.88478894021223","7.62982461110731","46.0999036564128","61.7336518695933","196931867737.539","190984651420.1","2.10199629758098","3.19600630881147","62.1157300703157","4.39021010271186","25.898208474663","0.934501424535242","3.09125670813111","0.966290888862231","0.501806033199907","13.0142329251371","239896155585.655","213347716528.1","1.04016540067911","2.27713735340736","66.7072452201082","2.56532409148522","24.2517586287562","1.75386899817904","2.11820206780703","0.868373488018565","0.695062104966569","10.9619793874365","","9.22007304398397","3.43768336103027","31.8359422253296","24.2019402000514","36.7759517470579","29.1241846746654"
"Europe & Central Asia (IDA & IBRD countries)","TEC","2003","2.44141371663757","76357641769.5072","69119833831.624","30.0559005243153","31.9274081124379","","","","5.63341998751061","32.6217944057366","","","1.74180241331998","5.75423180879756","","2.07131754266361","7.93963512495435","47.7787952220967","68.2469629777685","333876067845.465","325861831342","1.80597062158642","3.33784787073898","69.1257867837212","5.21940745191161","18.0216417053662","0.519962987693924","3.36456726577872","1.40433496066533","0.538328223276606","13.2269495139993","336595100147.204","314045583924","1.7917527569379","1.94096833868396","64.5177480836774","5.56358294445189","22.5113925028504","1.9498295494204","2.05531115653645","0.921521934758477","0.688861071367122","15.3006042618413","","5.80168407920995","3.5067912512799","34.5468593330606","26.4300130308859","33.3259225999604","33.7029437317219"
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","1996","3.32287296325032","46944836055.8649","52656692237.7113","32.5961553768971","16.0753482245845","","","","23.1838650491377","14.7604383889389","","","","","","4.92813631120649","18.240321768284","47.2711913748964","77.6193739416854","254559000000","257992273227.86","7.01048775130455","1.18517397872761","72.6760289178971","2.16565601570325","0.663205605325503","15.3782454571582","1.10055980697289","0.357296770883127","0.648519674755313","7.22523497833601","266404000000","275609971117.5","4.99269374501159","1.02796352876944","74.8981596858387","2.47824519155982","0.44105287027353","15.3807967778457","0.696742366070019","0.342895882626348","0.769413480774243","7.52974733904697","","9.13931381889084","2.16396737058409","24.205404892655","32.42406500854","38.3112652849587","33.3259907773254"
"Tonga","TON","1986","0.008480031253492","9960311.69866306","14934756.3120748","4.22879127247164","4.55187726609437","","65.7647475","","84.6547875993964","","","","","","58.48455443","0.699871734649735","5.16729053472756","14.8771354005381","55.1308812853125","6000000","5823000","0.0171732783788425","","90.4344839429847","9.54834277863644","","","","","","","41000000","39856000","0.0577077478924127","","91.1456242472902","8.59092733841831","","0.0175632276194299","","0.188177438779607","","0.205740666399037","","","0.725557825864916","28.7872525658404","67.9924250312304","66.2840844270383","22.2884071679477"
"Tanzania","TZA","1975","","","","","","","","","","","","","","","","","","","","372000000","391810000","9.93925627217274","3.16888287690462","57.6922487940583","9.4191061994334","","","2.29932875628493","5.74742860059723","14.9026313774534","17.4658635563156","778000000","842523000","3.0094133928688","11.4466904761057","69.113840215638","10.8398227704169","0.223376691200122","0.318685661993797","6.68966900606868","2.49346308646767","7.31172917534595","20.5650172161472","","","","","","",""
"Ukraine","UKR","2002","1.80866158544112","5414000000","3155000000","21.7584041374215","55.4675118858954","97.45051203","123.2259393","126.4497607","13.0513767949689","9.17967636907921","","","0.4434596599","2.5873970194","121.6451705","0.4617657923901","8.11410459587956","66.1621982324459","48.3114106882161","17957000000","17867841788","0.400060286228901","9.11118630507095","45.223786497969","8.99325937662595","33.2755156808757","1.50598436673375","7.97587760686971","1.14609085098084","1.47942533371619","21.1006375349264","16977000000","16948177066","1.04177740952568","0.157360133164424","39.1506341310961","2.42648146994525","54.426885074886","1.06374738886623","0.162751326544348","0.777160018372916","0.950563180763502","5.38070338449224","104.6207443","8.62422286786132","3.42899324443021","63.2249722940525","15.594294770206","14.5548577761359","20.824088748019"
"Upper middle income","UMC","2004","1.66748218246457","257392557197.439","267527292202.649","36.9872359054713","28.561510432497","","","","7.94261459279183","14.420803135621","","","19.4480745636599","17.8674587799352","","2.21018142154396","8.30356667774511","69.5687489414702","74.1650894602253","1635937506723.42","1605393374225","1.18498447442414","2.94820932762655","77.9440850742932","6.76274337138156","4.81131846151338","4.17274007234138","2.03212423483117","1.56041988394858","1.53158442726661","9.6697918186526","1550356085560.56","1493444203202","3.28277568207005","3.68673874155798","70.4366231467918","10.2269871911205","5.84409233306957","5.06982284243792","1.86908374287783","1.20576923405583","2.06484582757653","12.3864596247644","","4.24891661694255","5.1562120228306","20.0134117319654","34.6739543676516","40.7891709410193","28.4609685221063"
"Uruguay","URY","2000","9.29948465467911","1248578030.6","842199151.3","5.3432703735737","12.9031239027324","100","100","100","46.2543408325556","1.52303122084986","","","0.1335210897","6.699867018","100","7.58727109385998","6.24899703576797","41.5270182807474","69.4797693824396","2295000000","2294989169","0.992755447727344","0.858076685764089","37.9899270016991","5.58322417076296","0.419014613658946","51.3504167653002","2.24688454727953","0.160230516538878","1.25754693703306","61.0173175505736","3466000000","3465807214","0.408560059047762","0.556828461838385","37.6052915388732","3.84212022706004","3.4939638163036","49.8802553995723","0.379230268403498","0.616473412418721","3.77410527832089","61.986148402079","100","0.481342281383309","1.1229900967803","29.9818666375308","47.4315367551","57.0875918950356","33.4163423063996"
"British Virgin Islands","VGB","2001","","","","","","94.05193426","103.7037037","110.2621701","","","","","","","79.74683544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105.9043649","","","","","",""
"Yemen, Rep.","YEM","1960","","","","","","","","","","","","","","","","","","","","11000000","","","","","","","","","","","","16000000","","","","","","","","","","","","","","","","","",""
"Zambia","ZMB","1979","0.0520100022566528","104200000","444700000","4.7024952015355","25.0056217674837","","","","0.356136523824835","1.21810234721838","","","","","","4.60652591170825","4.25005621767484","0.737243915705198","70.8177116638425","1373000000","1375664000","6.07633840821596","0.887934844555066","78.8667872387443","4.22646809104549","0.0003634608450901","1.30620558508473","0.886044848160597","5.6710068737715","2.96678549413229","12.0900888589074","749000000","752983636.4","3.85955508488428","15.1677810170803","78.593763954163","0.715215349351661","0.0050707367777136","0.113970845677862","0.0502244404550516","1.91094337440638","14.751256214284","2.79542474666866","","97.6341815139713","1.34799193119653","76.1996161228407","63.4360242860355","14.4913627639155","7.30829772880594"
"Zambia","ZMB","2015","1.33909219179036","861512074.073592","1380617983.88039","8.54989947765506","12.1437078249947","256.6344239","740.3400203","288.480403","9.40741074824068","1.68366971943968","6.78693082281227","53313918","0.500494433","2.7974422292","893.6672382","9.75635175592022","11.0997278295294","11.8903562588544","65.7566951702684","6607000000","7039254441","1.47368041416134","1.03669794310821","59.2659755513446","14.8475067034446","0.0120160736778232","0.0572224378840293","0.0213100550999105","0.325929687473276","23.9963590769143","15.2639849575797","7935000000","8481878613","5.08929595312048","4.0812335190631","28.1706581645464","8.78008853909544","0.894067864680015","0.325680492027574","0.664607577778831","4.39409807667805","51.6815033320732","15.0585425502599","162.308376","74.2309104345451","6.81458651316608","5.06720805521677","59.7744296792332","76.626540711208","16.9821346662427"
"Africa Eastern and Southern","AFE","1983","","4108476477.11838","","","24.3630626132322","","","","","","","","","","","","10.3788380753176","","","31102137240.8921","19341610933.944","9.60704642582501","2.6115516356055","78.6534773818241","1.00321818464572","0.314777296513353","1.65261967872401","1.06122265807787","1.01413584043159","6.69350253395832","5.07338605965585","30845522589.338","10582197883.5","10.0136396621056","11.0008869889141","69.2966599146914","2.89046972591568","0.195175915634464","1.86148257399038","2.3513056309936","2.12182819843225","11.2694383782366","10.0508210340781","","","","","45.124702014173","","20.70268573798"
"Africa Eastern and Southern","AFE","1967","","","","","","","","","","","","","","","","","","","","6652069087.39772","","","","","","","","","","","","5981406038.31887","","","","","","","","","","","","","","","","","",""
"Australia","AUS","2012","3.00531039286173","52655996691.256","65741784357.5456","23.3009531792115","28.0885926556183","302.9149415","401.8684712","132.6671009","11.9823389130914","28.4455062713924","17.3487245764532","5488081110","0.8759566311","8.8883722922","364.8046169","4.6308035883331","2.9212038262544","12.3452845966052","71.2574094627938","256675000000","257502000000","0.86633567855783","2.79618687155828","51.8289400113397","38.3346153396867","0.686743843154616","0.978752274933787","0.671404886952334","5.50854157210429","1.12466639327073","47.3047243101025","260940000000","265750000000","3.47619503857008","2.47894558457197","57.8712873350894","32.2693008165569","0.663461217309501","1.5022815883349","0.530094057196613","1.35561656368768","2.33176338325494","38.6525176263405","181.8145129","34.1293817917593","1.4871651900591","12.1385318591524","26.2801048418486","59.929711373303","42.7100986762787"
